month,ticker,company,industry,close,return,unemployment_rate,interest_rate
2023-11,ADS.DE,Adidas,Sporting goods,189.80661010742188,14.916273170600114,5.6,4.5
2023-11,AIR.PA,Airbus,Aerospace,130.9259033203125,7.855558806310281,5.6,4.5
2023-11,ALV.DE,Allianz,Insurance,209.86875915527344,4.391135030419169,5.6,4.5
2023-11,BAS.DE,BASF,Chemicals & Pharmaceuticals,37.8194694519043,-1.9524465537992586,5.6,4.5
2023-11,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,31.08465576171875,-22.872603332263786,5.6,4.5
2023-11,BEI.DE,Beiersdorf,Consumer goods,126.6786880493164,3.748478985221171,5.6,4.5
2023-11,BMW.DE,BMW,Automotive industry,85.40716552734375,9.083648621746176,5.6,4.5
2023-11,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,74.08368682861328,13.063315499528372,5.6,4.5
2023-11,CBK.DE,Commerzbank,Banks,10.685253143310547,10.788179838693,5.6,4.5
2023-11,CON.DE,Continental,Automotive industry,66.06874084472656,15.592432839084246,5.6,4.5
2023-11,DTG.DE,Daimler Truck,Automotive industry,27.087303161621094,0.7089777443945788,5.6,4.5
2023-11,DBK.DE,Deutsche Bank,Banks,10.801321029663086,10.33218581816202,5.6,4.5
2023-11,DB1.DE,Deutsche Börse,Stock exchange,168.18618774414062,12.306698949779914,5.6,4.5
2023-11,DHL.DE,Deutsche Post,Logistics,39.05084228515625,17.083793544812732,5.6,4.5
2023-11,DTE.DE,Deutsche Telekom,Telecommunications,20.621747970581055,7.326003180747387,5.6,4.5
2023-11,EOAN.DE,E.ON,Energy,11.04898452758789,6.372556895780024,5.6,4.5
2023-11,FRE.DE,Fresenius,Medical technology,28.41584014892578,20.00824538510968,5.6,4.5
2023-11,FME.DE,Fresenius Medical Care,Hospitals,35.55358123779297,20.146870613811195,5.6,4.5
2023-11,G1A.DE,GEA Group,Mechanical engineering,32.17139434814453,4.623037148361142,5.6,4.5
2023-11,HNR1.DE,Hannover Rück,Insurance,205.5947265625,5.136832672638225,5.6,4.5
2023-11,HEI.DE,Heidelberg Materials,Building materials,71.29637908935547,9.228983760401643,5.6,4.5
2023-11,HEN3.DE,Henkel,Consumer goods,68.30500793457031,6.051701079958627,5.6,4.5
2023-11,IFX.DE,Infineon,Semiconductors,34.85565185546875,29.390353528001345,5.6,4.5
2023-11,MBG.DE,Mercedes-Benz Group,Automotive industry,50.869930267333984,7.486924077028045,5.6,4.5
2023-11,MRK.DE,Merck,Chemicals & Pharmaceuticals,154.92864990234375,12.504362930195988,5.6,4.5
2023-11,MTX.DE,MTU Aero Engines,Aerospace,184.85765075683594,6.073439216794974,5.6,4.5
2023-11,MUV2.DE,Münchener Rück,Insurance,364.4168395996094,3.2496654885812104,5.6,4.5
2023-11,PAH3.DE,Porsche Automobil Holding,Holding company,40.298828125,6.429410357812748,5.6,4.5
2023-11,QIA.DE,Qiagen,Biotechnology,37.36024856567383,7.203870115355837,5.6,4.5
2023-11,RHM.DE,Rheinmetall,Defense technology,271.60919189453125,2.0709996400026576,5.6,4.5
2023-11,RWE.DE,RWE,Energy,36.95393371582031,8.967608542109362,5.6,4.5
2023-11,SAP.DE,SAP,Software,142.37567138671875,14.786178613949374,5.6,4.5
2023-11,G24.DE,Scout24,Online marketplaces,62.23524475097656,10.306790286352442,5.6,4.5
2023-11,SIE.DE,Siemens,Electrical engineering,146.3135223388672,23.23944010435661,5.6,4.5
2023-11,ENR.DE,Siemens Energy,Energy technology,10.880000114440918,29.988055713266924,5.6,4.5
2023-11,SHL.DE,Siemens Healthineers,Hospitals,51.09770584106445,14.29188081353554,5.6,4.5
2023-11,SY1.DE,Symrise,Consumer goods,100.92193603515625,7.276500532407093,5.6,4.5
2023-11,VOW3.DE,Volkswagen,Automotive industry,92.3512954711914,6.601222323654921,5.6,4.5
2023-11,VNA.DE,Vonovia,Real estate,23.699377059936523,17.603689174445748,5.6,4.5
2023-11,ZAL.DE,Zalando,Fashion,21.860000610351562,-0.591173997815786,5.6,4.5
2023-12,ADS.DE,Adidas,Sporting goods,181.92352294921875,-4.1532205615714135,5.7,4.5
2023-12,AIR.PA,Airbus,Aerospace,134.36727905273438,2.628491112261022,5.7,4.5
2023-12,ALV.DE,Allianz,Insurance,220.19834899902344,4.921928297154299,5.7,4.5
2023-12,BAS.DE,BASF,Chemicals & Pharmaceuticals,43.2197151184082,14.279009580955382,5.7,4.5
2023-12,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,33.3347282409668,7.238531114824331,5.7,4.5
2023-12,BEI.DE,Beiersdorf,Consumer goods,133.56875610351562,5.439011218301304,5.7,4.5
2023-12,BMW.DE,BMW,Automotive industry,90.04430389404297,5.4294488501841265,5.7,4.5
2023-12,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,77.76544189453125,4.969724406987752,5.7,4.5
2023-12,CBK.DE,Commerzbank,Banks,10.224394798278809,-4.3130316039377785,5.7,4.5
2023-12,CON.DE,Continental,Automotive industry,71.55741882324219,8.307526234554707,5.7,4.5
2023-12,DTG.DE,Daimler Truck,Automotive industry,30.89205551147461,14.046257492493064,5.7,4.5
2023-12,DBK.DE,Deutsche Bank,Banks,11.68803882598877,8.209345818817336,5.7,4.5
2023-12,DB1.DE,Deutsche Börse,Stock exchange,179.958251953125,6.999423892580925,5.7,4.5
2023-12,DHL.DE,Deutsche Post,Logistics,40.6976203918457,4.2170104671863,5.7,4.5
2023-12,DTE.DE,Deutsche Telekom,Telecommunications,20.41060447692871,-1.0238874704198708,5.7,4.5
2023-12,EOAN.DE,E.ON,Energy,11.248022079467773,1.8014103593222641,5.7,4.5
2023-12,FRE.DE,Fresenius,Medical technology,27.419479370117188,-3.5063569248233506,5.7,4.5
2023-12,FME.DE,Fresenius Medical Care,Hospitals,35.86537170410156,0.8769593820190602,5.7,4.5
2023-12,G1A.DE,GEA Group,Mechanical engineering,35.95906448364258,11.773409925940935,5.7,4.5
2023-12,HNR1.DE,Hannover Rück,Insurance,203.0599822998047,-1.2328838901053962,5.7,4.5
2023-12,HEI.DE,Heidelberg Materials,Building materials,77.14877319335938,8.208543237054332,5.7,4.5
2023-12,HEN3.DE,Henkel,Consumer goods,68.92939758300781,0.9141198681004603,5.7,4.5
2023-12,IFX.DE,Infineon,Semiconductors,37.061702728271484,6.329105196340246,5.7,4.5
2023-12,MBG.DE,Mercedes-Benz Group,Automotive industry,53.40574264526367,4.9848945430107205,5.7,4.5
2023-12,MRK.DE,Merck,Chemicals & Pharmaceuticals,139.40194702148438,-10.021840951074147,5.7,4.5
2023-12,MTX.DE,MTU Aero Engines,Aerospace,192.2421112060547,3.9946739661494313,5.7,4.5
2023-12,MUV2.DE,Münchener Rück,Insurance,349.77679443359375,-4.017389861045084,5.7,4.5
2023-12,PAH3.DE,Porsche Automobil Holding,Holding company,41.610382080078125,3.2545709542965096,5.7,4.5
2023-12,QIA.DE,Qiagen,Biotechnology,39.09678268432617,4.648079671096861,5.7,4.5
2023-12,RHM.DE,Rheinmetall,Defense technology,282.4342041015625,3.9855102588850277,5.7,4.5
2023-12,RWE.DE,RWE,Energy,38.65285873413086,4.597413177648324,5.7,4.5
2023-12,SAP.DE,SAP,Software,136.5037078857422,-4.1242744942197485,5.7,4.5
2023-12,G24.DE,Scout24,Online marketplaces,62.390838623046875,0.2500092555157263,5.7,4.5
2023-12,SIE.DE,Siemens,Electrical engineering,161.43890380859375,10.337651112448555,5.7,4.5
2023-12,ENR.DE,Siemens Energy,Energy technology,12.0,10.294116486933834,5.7,4.5
2023-12,SHL.DE,Siemens Healthineers,Hospitals,50.76953887939453,-0.6422342378553325,5.7,4.5
2023-12,SY1.DE,Symrise,Consumer goods,97.4405288696289,-3.449604022969388,5.7,4.5
2023-12,VOW3.DE,Volkswagen,Automotive industry,97.02006530761719,5.055445960562821,5.7,4.5
2023-12,VNA.DE,Vonovia,Real estate,26.50392723083496,11.833856070586313,5.7,4.5
2023-12,ZAL.DE,Zalando,Fashion,21.450000762939453,-1.8755710702860529,5.7,4.5
2024-01,ADS.DE,Adidas,Sporting goods,173.9811553955078,-4.365772729636475,6.1,4.5
2024-01,AIR.PA,Airbus,Aerospace,142.07672119140625,5.737588937591109,6.1,4.5
2024-01,ALV.DE,Allianz,Insurance,225.52244567871094,2.4178640320827727,6.1,4.5
2024-01,BAS.DE,BASF,Chemicals & Pharmaceuticals,39.39213562011719,-8.856096084401921,6.1,4.5
2024-01,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,28.646255493164062,-14.064829669260137,6.1,4.5
2024-01,BEI.DE,Beiersdorf,Consumer goods,133.71640014648438,0.11053785875967392,6.1,4.5
2024-01,BMW.DE,BMW,Automotive industry,86.47039794921875,-3.9690527776523266,6.1,4.5
2024-01,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,76.86836242675781,-1.1535708483340068,6.1,4.5
2024-01,CBK.DE,Commerzbank,Banks,10.148377418518066,-0.7434902628519313,6.1,4.5
2024-01,CON.DE,Continental,Automotive industry,70.88761901855469,-0.9360312539249183,6.1,4.5
2024-01,DTG.DE,Daimler Truck,Automotive industry,30.20193099975586,-2.2339870244710958,6.1,4.5
2024-01,DBK.DE,Deutsche Bank,Banks,11.376080513000488,-2.669038986203831,6.1,4.5
2024-01,DB1.DE,Deutsche Börse,Stock exchange,178.26963806152344,-0.9383364604149458,6.1,4.5
2024-01,DHL.DE,Deutsche Post,Logistics,40.39366912841797,-0.7468526673088616,6.1,4.5
2024-01,DTE.DE,Deutsche Telekom,Telecommunications,21.344331741333008,4.574716370893106,6.1,4.5
2024-01,EOAN.DE,E.ON,Energy,11.627586364746094,3.374498045938057,6.1,4.5
2024-01,FRE.DE,Fresenius,Medical technology,25.514671325683594,-6.9469154345415,6.1,4.5
2024-01,FME.DE,Fresenius Medical Care,Hospitals,34.01352310180664,-5.163333082320031,6.1,4.5
2024-01,G1A.DE,GEA Group,Mechanical engineering,35.49156951904297,-1.3000754366462086,6.1,4.5
2024-01,HNR1.DE,Hannover Rück,Insurance,208.59884643554688,2.727698521890165,6.1,4.5
2024-01,HEI.DE,Heidelberg Materials,Building materials,81.85738372802734,6.103286338548375,6.1,4.5
2024-01,HEN3.DE,Henkel,Consumer goods,67.26434326171875,-2.4155938970508606,6.1,4.5
2024-01,IFX.DE,Infineon,Semiconductors,33.08590316772461,-10.727514571299091,6.1,4.5
2024-01,MBG.DE,Mercedes-Benz Group,Automotive industry,53.66188049316406,0.4796073141454693,6.1,4.5
2024-01,MRK.DE,Merck,Chemicals & Pharmaceuticals,147.4313201904297,5.759871609044187,6.1,4.5
2024-01,MTX.DE,MTU Aero Engines,Aerospace,210.40786743164062,9.449415693377915,6.1,4.5
2024-01,MUV2.DE,Münchener Rück,Insurance,367.5873107910156,5.091966259872405,6.1,4.5
2024-01,PAH3.DE,Porsche Automobil Holding,Holding company,41.7720832824707,0.38860782888603396,6.1,4.5
2024-01,QIA.DE,Qiagen,Biotechnology,40.11902618408203,2.6146486477151454,6.1,4.5
2024-01,RHM.DE,Rheinmetall,Defense technology,319.63287353515625,13.170738137728243,6.1,4.5
2024-01,RWE.DE,RWE,Energy,32.22323226928711,-16.634284436939527,6.1,4.5
2024-01,SAP.DE,SAP,Software,157.3687744140625,15.285347813251349,6.1,4.5
2024-01,G24.DE,Scout24,Online marketplaces,66.53337097167969,6.639648448486435,6.1,4.5
2024-01,SIE.DE,Siemens,Electrical engineering,158.36062622070312,-1.9067755759419103,6.1,4.5
2024-01,ENR.DE,Siemens Energy,Energy technology,13.96500015258789,16.375001271565747,6.1,4.5
2024-01,SHL.DE,Siemens Healthineers,Hospitals,50.055294036865234,-1.4068373640856224,6.1,4.5
2024-01,SY1.DE,Symrise,Consumer goods,93.82220458984375,-3.7133668318101165,6.1,4.5
2024-01,VOW3.DE,Volkswagen,Automotive industry,103.99717712402344,7.191411172816919,6.1,4.5
2024-01,VNA.DE,Vonovia,Real estate,26.977542877197266,1.7869640307919932,6.1,4.5
2024-01,ZAL.DE,Zalando,Fashion,18.68000030517578,-12.913754588529336,6.1,4.5
2024-02,ADS.DE,Adidas,Sporting goods,184.84756469726562,6.245739245181703,6.1,4.5
2024-02,AIR.PA,Airbus,Aerospace,147.01768493652344,3.477672980966884,6.1,4.5
2024-02,ALV.DE,Allianz,Insurance,231.02854919433594,2.4414880297410457,6.1,4.5
2024-02,BAS.DE,BASF,Chemicals & Pharmaceuticals,41.70906448364258,5.881704119494757,6.1,4.5
2024-02,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,27.843366622924805,-2.8027707510702493,6.1,4.5
2024-02,BEI.DE,Beiersdorf,Consumer goods,130.46823120117188,-2.4291477647873982,6.1,4.5
2024-02,BMW.DE,BMW,Automotive industry,97.5852279663086,12.853913339935396,6.1,4.5
2024-02,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,78.84940338134766,2.577186363866457,6.1,4.5
2024-02,CBK.DE,Commerzbank,Banks,10.162630081176758,0.1404427729765345,6.1,4.5
2024-02,CON.DE,Continental,Automotive industry,68.91542053222656,-2.7821480163015555,6.1,4.5
2024-02,DTG.DE,Daimler Truck,Automotive industry,34.30634307861328,13.589899529571792,6.1,4.5
2024-02,DBK.DE,Deutsche Bank,Banks,11.686148643493652,2.7256147680989162,6.1,4.5
2024-02,DB1.DE,Deutsche Börse,Stock exchange,186.80921936035156,4.790261197412082,6.1,4.5
2024-02,DHL.DE,Deutsche Post,Logistics,38.932891845703125,-3.616352052770444,6.1,4.5
2024-02,DTE.DE,Deutsche Telekom,Telecommunications,20.631132125854492,-3.34140053725559,6.1,4.5
2024-02,EOAN.DE,E.ON,Energy,10.933263778686523,-5.971338885640964,6.1,4.5
2024-02,FRE.DE,Fresenius,Medical technology,25.280231475830078,-0.9188433072916946,6.1,4.5
2024-02,FME.DE,Fresenius Medical Care,Hospitals,33.427738189697266,-1.7222118107437678,6.1,4.5
2024-02,G1A.DE,GEA Group,Mechanical engineering,35.558353424072266,0.18816836204853526,6.1,4.5
2024-02,HNR1.DE,Hannover Rück,Insurance,222.77455139160156,6.795677540064782,6.1,4.5
2024-02,HEI.DE,Heidelberg Materials,Building materials,85.49845123291016,4.448062397132468,6.1,4.5
2024-02,HEN3.DE,Henkel,Consumer goods,65.80742645263672,-2.1659570857821553,6.1,4.5
2024-02,IFX.DE,Infineon,Semiconductors,32.79538345336914,-0.8780770253806192,6.1,4.5
2024-02,MBG.DE,Mercedes-Benz Group,Automotive industry,62.87447738647461,17.167860702317594,6.1,4.5
2024-02,MRK.DE,Merck,Chemicals & Pharmaceuticals,152.65528869628906,3.5433234261972535,6.1,4.5
2024-02,MTX.DE,MTU Aero Engines,Aerospace,218.8754119873047,4.02434788158057,6.1,4.5
2024-02,MUV2.DE,Münchener Rück,Insurance,401.3434143066406,9.183152553058704,6.1,4.5
2024-02,PAH3.DE,Porsche Automobil Holding,Holding company,44.359256744384766,6.193546643147063,6.1,4.5
2024-02,QIA.DE,Qiagen,Biotechnology,39.35447311401367,-1.9057119346822748,6.1,4.5
2024-02,RHM.DE,Rheinmetall,Defense technology,417.2547607421875,30.54187954052663,6.1,4.5
2024-02,RWE.DE,RWE,Energy,29.097585678100586,-9.69997846605124,6.1,4.5
2024-02,SAP.DE,SAP,Software,169.19100952148438,7.512440222935002,6.1,4.5
2024-02,G24.DE,Scout24,Online marketplaces,65.34700012207031,-1.7831215107293463,6.1,4.5
2024-02,SIE.DE,Siemens,Electrical engineering,178.75759887695312,12.880078301675368,6.1,4.5
2024-02,ENR.DE,Siemens Energy,Energy technology,14.204999923706055,1.7185805119643183,6.1,4.5
2024-02,SHL.DE,Siemens Healthineers,Hospitals,53.56861877441406,7.018887422699582,6.1,4.5
2024-02,SY1.DE,Symrise,Consumer goods,92.47266387939453,-1.438402259197502,6.1,4.5
2024-02,VOW3.DE,Volkswagen,Automotive industry,108.77008056640625,4.589454804807658,6.1,4.5
2024-02,VNA.DE,Vonovia,Real estate,23.959400177001953,-11.187611540213304,6.1,4.5
2024-02,ZAL.DE,Zalando,Fashion,19.520000457763672,4.496788751952785,6.1,4.5
2024-03,ADS.DE,Adidas,Sporting goods,204.48614501953125,10.624202896277657,6.0,4.5
2024-03,AIR.PA,Airbus,Aerospace,164.10919189453125,11.625476870614083,6.0,4.5
2024-03,ALV.DE,Allianz,Insurance,252.8253936767578,9.434697381961588,6.0,4.5
2024-03,BAS.DE,BASF,Chemicals & Pharmaceuticals,46.89666748046875,12.437591351061439,6.0,4.5
2024-03,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,28.180381774902344,1.210396560666105,6.0,4.5
2024-03,BEI.DE,Beiersdorf,Consumer goods,132.83053588867188,1.8106359423678553,6.0,4.5
2024-03,BMW.DE,BMW,Automotive industry,95.56597137451172,-2.069223625213057,6.0,4.5
2024-03,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,72.96234130859375,-7.466210041288058,6.0,4.5
2024-03,CBK.DE,Commerzbank,Banks,12.096333503723145,19.0275884008412,6.0,4.5
2024-03,CON.DE,Continental,Automotive industry,62.23598098754883,-9.692227796178454,6.0,4.5
2024-03,DTG.DE,Daimler Truck,Automotive industry,42.642295837402344,24.298575746436036,6.0,4.5
2024-03,DBK.DE,Deutsche Bank,Banks,13.78477668762207,17.958252185135805,6.0,4.5
2024-03,DB1.DE,Deutsche Börse,Stock exchange,182.9977569580078,-2.0402967344944067,6.0,4.5
2024-03,DHL.DE,Deutsche Post,Logistics,36.215484619140625,-6.9797209961489415,6.0,4.5
2024-03,DTE.DE,Deutsche Telekom,Telecommunications,21.114418029785156,2.3425079195000587,6.0,4.5
2024-03,EOAN.DE,E.ON,Energy,11.928459167480469,9.1024547558616,6.0,4.5
2024-03,FRE.DE,Fresenius,Medical technology,24.420625686645508,-3.400308221095294,6.0,4.5
2024-03,FME.DE,Fresenius Medical Care,Hospitals,33.682838439941406,0.7631394286878868,6.0,4.5
2024-03,G1A.DE,GEA Group,Mechanical engineering,37.390174865722656,5.15159242556571,6.0,4.5
2024-03,HNR1.DE,Hannover Rück,Insurance,238.17068481445312,6.911082673795921,6.0,4.5
2024-03,HEI.DE,Heidelberg Materials,Building materials,97.1746597290039,13.656631585391033,6.0,4.5
2024-03,HEN3.DE,Henkel,Consumer goods,70.48092651367188,7.1017821436898165,6.0,4.5
2024-03,IFX.DE,Infineon,Semiconductors,31.229684829711914,-4.774143366499894,6.0,4.5
2024-03,MBG.DE,Mercedes-Benz Group,Automotive industry,63.019622802734375,0.23084949934071286,6.0,4.5
2024-03,MRK.DE,Merck,Chemicals & Pharmaceuticals,158.26620483398438,3.6755465111060426,6.0,4.5
2024-03,MTX.DE,MTU Aero Engines,Aerospace,231.57666015625,5.802957972127998,6.0,4.5
2024-03,MUV2.DE,Münchener Rück,Insurance,421.76495361328125,5.088295603883464,6.0,4.5
2024-03,PAH3.DE,Porsche Automobil Holding,Holding company,44.12569046020508,-0.52653335813444,6.0,4.5
2024-03,QIA.DE,Qiagen,Biotechnology,39.35447311401367,0.0,6.0,4.5
2024-03,RHM.DE,Rheinmetall,Defense technology,512.7116088867188,22.877353867631946,6.0,4.5
2024-03,RWE.DE,RWE,Energy,29.529354095458984,1.483863376621497,6.0,4.5
2024-03,SAP.DE,SAP,Software,176.60926818847656,4.384546606804296,6.0,4.5
2024-03,G24.DE,Scout24,Online marketplaces,67.93366241455078,3.958348948916557,6.0,4.5
2024-03,SIE.DE,Siemens,Electrical engineering,172.914306640625,-3.2688357155380654,6.0,4.5
2024-03,ENR.DE,Siemens Energy,Energy technology,17.0049991607666,19.71136397113076,6.0,4.5
2024-03,SHL.DE,Siemens Healthineers,Hospitals,54.74616622924805,2.1982038771483525,6.0,4.5
2024-03,SY1.DE,Symrise,Consumer goods,108.50086212158203,17.332904200847853,6.0,4.5
2024-03,VOW3.DE,Volkswagen,Automotive industry,106.60057830810547,-1.994576309039564,6.0,4.5
2024-03,VNA.DE,Vonovia,Real estate,25.445255279541016,6.2015538434275985,6.0,4.5
2024-03,ZAL.DE,Zalando,Fashion,26.489999771118164,35.70696285809933,6.0,4.5
2024-04,ADS.DE,Adidas,Sporting goods,223.65054321289062,9.37197881623173,6.0,4.5
2024-04,AIR.PA,Airbus,Aerospace,151.27943420410156,-7.817817845739583,6.0,4.5
2024-04,ALV.DE,Allianz,Insurance,242.63230895996094,-4.031669670740801,6.0,4.5
2024-04,BAS.DE,BASF,Chemicals & Pharmaceuticals,46.663475036621094,-0.4972473661263299,6.0,4.5
2024-04,BAYN.DE,Bayer,Chemicals & Pharmaceuticals,27.219139099121094,-3.411034965599158,6.0,4.5
2024-04,BEI.DE,Beiersdorf,Consumer goods,139.37039184570312,4.923458234417155,6.0,4.5
2024-04,BMW.DE,BMW,Automotive industry,91.53639221191406,-4.216541834547172,6.0,4.5
2024-04,BNR.DE,Brenntag,Chemicals & Pharmaceuticals,69.9533920288086,-4.12397577410355,6.0,4.5
2024-04,CBK.DE,Commerzbank,Banks,13.265107154846191,9.662214180547423,6.0,4.5
2024-04,CON.DE,Continental,Automotive industry,58.663414001464844,-5.740356188486406,6.0,4.5
2024-04,DTG.DE,Daimler Truck,Automotive industry,38.419837951660156,-9.902041629847213,6.0,4.5
2024-04,DBK.DE,Deutsche Bank,Banks,14.189376831054688,2.9351229446895832,6.0,4.5
2024-04,DB1.DE,Deutsche Börse,Stock exchange,174.79591369628906,-4.481936499145622,6.0,4.5
2024-04,DHL.DE,Deutsche Post,Logistics,35.62118911743164,-1.6409983407895234,6.0,4.5
2024-04,DTE.DE,Deutsche Telekom,Telecommunications,20.87794303894043,-1.1199692575525555,6.0,4.5
2024-04,EOAN.DE,E.ON,Energy,11.479463577270508,-3.7640703120652708,6.0,4.5
2024-04,FRE.DE,Fresenius,Medical technology,27.321796417236328,11.880001633935745,6.0,4.5
2024-04,FME.DE,Fresenius Medical Care,Hospitals,37.41487503051758,11.079934956285298,6.0,4.5
2024-04,G1A.DE,GEA Group,Mechanical engineering,36.159423828125,-3.2916429035638073,6.0,4.5
2024-04,HNR1.DE,Hannover Rück,Insurance,218.1744842529297,-8.395743824266821,6.0,4.5
2024-04,HEI.DE,Heidelberg Materials,Building materials,90.20706176757812,-7.170179942854126,6.0,4.5
2024-04,HEN3.DE,Henkel,Consumer goods,72.2483139038086,2.507610892138157,6.0,4.5
2024-04,IFX.DE,Infineon,Semiconductors,32.42377853393555,3.823585510820049,6.0,4.5
2024-04,MBG.DE,Mercedes-Benz Group,Automotive industry,60.56919860839844,-3.8883510966200463,6.0,4.5
2024-04,MRK.DE,Merck,Chemicals & Pharmaceuticals,146.2135467529297,-7.615433815259232,6.0,4.5
2024-04,MTX.DE,MTU Aero Engines,Aerospace,223.10916137695312,-3.6564560407701063,6.0,4.5
2024-04,MUV2.DE,Münchener Rück,Insurance,398.4965515136719,-5.51691218065129,6.0,4.5
2024-04,PAH3.DE,Porsche Automobil Holding,Holding company,43.05668640136719,-2.4226341790662187,6.0,4.5
2024-04,QIA.DE,Qiagen,Biotechnology,38.803401947021484,-1.4002758095520207,6.0,4.5
